an;cod_fiscal;nume;loc;str;nr;di;dp;fax;sect;tel;jud_com;nr_com;an_com;act_aut;tva;sfarsit;cp;data_stare;stare;judet;imp_100;imp_120;imp_200;imp_410;imp_416;imp_420;imp_423;imp_430;imp_439;imp_500;imp_602;imp_701;imp_710;imp_755;imp_756;bilanturi;bilantultim;imp_412;imp_480;imp_432;detalii_adresa;bloc;scara;etaj;ap;cod fiscal;CAEN;CAENO;I1;I2;I3;I4;I5;I6;I7;I8;I9;I10;I11;I12;I13;I14;I15;I16;I17;I18;I19;I20;I21;I22;I23;I24;I25;I26;I27;I28;I29;I30;I31;I32;I33;I34;I35;I36;I37;I38;I39;I40;I41;I42;I43;I44;I45;I46;DEN_CAENO;DEN_CAEN
2019;13629127;COMPOSESORATUL NAGY ARNYEK - CHILIENI;Chilieni;Chilieni;101;25 Noiembrie  2019;26 Noiembrie  2019;;;;;;null;SENT.CIV. NR.795/17.04.2000;NU;null;520001;09 Ianuarie   2001;INREGISTRAT;COVASNA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2016,WEB_ONG_AN2017;2017;NU;NU;NU;;;;;;13629127;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;13629135;"COMPOSESORAT ""KETAG""";Tama≠fal«u;Tama≠fal«u;21;24 Ianuarie   2012;27 Martie     2012;;;;;;null;INCH.NR.399/26.04.2000;NU;null;527193;09 Ianuarie   2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13629135;210;9412;0;20416;0;0;20416;20416;32272;0;0;-11856;0;-11856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33929;0;31570;0;2359;0;0;0;33929;0;31570;0;2359;0;0;0;0;;
2019;13634000;"COMPOSESORATUL ,,TINOASA-SµRFALVI KôZBIRTOKOSSµG""";Lunga;Lunga;657;01 Martie     2017;01 Martie     2017;;;0760270649;;;null;SENT.CIV. NR.458/17.05.2000;NU;null;525401;11 Ianuarie   2001;INREGISTRAT;COVASNA;11-01-2001;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13634000;210;9499;-4026;84875;0;15985;68890;64864;0;0;0;64864;0;64864;0;60001;0;60001;0;0;0;0;0;0;0;0;0;0;0;0;0;130940;0;96000;0;34940;0;0;0;190941;0;156001;0;34940;0;0;0;0;;
2019;13645424;COMPOSESORATUL HAMMAS;Dobolii de Sus;Dobolii de Sus;23;18 Mai        2016;17 Aprilie    2018;;;;;;null;SENT. CIV. NR.832/21.04.2000;NU;null;527042;18 Ianuarie   2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;19-05-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;13645424;210;9412;10290;297263;0;240863;56400;66690;0;0;0;66690;0;66690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236320;0;220684;0;15636;0;0;0;236320;0;220684;0;15636;0;0;0;1;;
2019;13650838;COMPOSESORATUL PILISTEA OZUN;Ozun;Ozun;44;06 Decembrie  2017;06 Decembrie  2017;;;0744366990;;;null;SENT.CIV. NR.997/05.05.2000;NU;null;527130;22 Ianuarie   2001;INREGISTRAT;COVASNA;31-12-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_UU_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13650838;220;9499;0;15379;0;3105;12274;12274;0;0;0;12274;0;12274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6575;0;10967;0;0;0;4392;0;6575;0;10967;0;0;0;4392;0;0;;
2019;13675506;COMPOSESORATUL COMUNEI BRATES;Brate≠;Brate≠;13;01 Iulie      2011;01 Iulie      2011;;;;;;null;SENT.CIV. NR.374/26.04.2000;NU;null;527050;01 Februarie  2001;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016;2016;NU;NU;NU;;;;;;13675506;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;13675514;COMPOSESORATUL PACHIA;Pachia;Pachia;134;24 Ianuarie   2012;27 Martie     2012;;;067-342678;;;null;SENT.CIV. NR.380/26.04.2000;NU;null;527051;01 Februarie  2001;INREGISTRAT;COVASNA;01-01-2008;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13675514;210;9412;0;137769;0;114269;23500;23500;0;0;0;23500;0;23500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72391;0;69225;0;3166;0;0;0;72391;0;69225;0;3166;0;0;0;0;;
2019;13688336;"COMPOSESORATUL ""KIS ES NAGYBONYO""";GhelinÓa;GhelinÓa;903/A;23 Decembrie  2016;23 Decembrie  2016;;;345554;;;null;373/26.04.2000;01-01-2014;null;527090;07 Februarie  2001;INREGISTRAT;COVASNA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13688336;210;9499;9413;740131;0;242956;497175;506588;0;0;0;506588;0;506588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273533;0;284832;0;0;0;11299;0;273533;0;284832;0;0;0;11299;0;0;;
2019;13700103;"COMPOSESORATUL ""PILISKE KOZBIRTOKOSSAG"" CHICHIS";Chichi≠;Chichi≠;103;25 Mai        2017;02 Ianuarie   2018;067-331879;;067-331742;;;null;SENT.CIV. NR.1075/12.05.2000;NU;null;527075;13 Februarie  2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2017;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;13700103;0;9104;30393;8392;0;2475;5917;36310;0;0;0;36310;0;36310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117329;0;135867;0;0;0;18538;0;117329;0;135867;0;0;0;18538;2;0;;
2019;13706270;"COMPOSESORATUL ""GIDOFALVI ERDO ES MATILD FORRAS"" KOZBIRTOKOSSAG";Ghidfal«u;Ghidfal«u;105;11 Octombrie  2016;02 Ianuarie   2018;;;;;;null;SENT.CIV.NR.737/14.04.2000;01-03-2006;null;527095;15 Februarie  2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-10-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;13706270;9499;9499;0;260100;0;31217;228883;228883;0;0;0;228883;0;228883;0;252426;0;223382;0;29044;0;0;0;0;0;0;0;0;0;0;0;269543;0;268267;0;1276;0;0;0;521969;0;491649;0;30320;0;0;1;0;;
2019;13729630;COMPOSESORATUL CSERESDOMB;Reci;Reci;268;25 Ianuarie   2016;17 Aprilie    2018;;;;;;null;SENT.CIV.NR.1157/19.05.2000;NU;null;527145;26 Februarie  2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;13729630;9499;9499;653;268631;0;35348;233283;233936;0;0;0;233936;0;233936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171014;0;63246;0;107768;0;0;0;171014;0;63246;0;107768;0;0;0;1;;
2019;13729649;COMPOSESORATELE UNIFICATE VALEA ZALANULUI;Valea Z«lanului;Valea Z«lanului;69;20 Noiembrie  2019;22 Noiembrie  2019;;;3758570;;;null;SENT.CIV. NR.842/21.04.2000;NU;null;527119;26 Februarie  2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;13729649;0;9499;4346;52123;0;8653;43470;47816;37805;0;0;8;10003;10011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41160;0;25607;0;15553;0;0;0;41160;0;25607;0;15553;0;0;1;0;;
2019;13762874;"COMPOSESORATUL "" KETAG "" - SURCEA";Surcea;Surcea;112;01 Iulie      2011;01 Iulie      2011;;;;;;null;SENT.CIV. NR.402/26.04.2000;NU;null;527192;13 Martie     2001;INREGISTRAT;COVASNA;13-03-2001;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2017;2017;NU;NU;NU;;;;;;13762874;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;13771848;"COMPOSESORATUL ""IKAFALVI KOZBIRTOKOSSAG""";Cernat;Cernat;163;20 Februarie  2019;20 Februarie  2019;;;0728319269;;;null;SENT.CIV. NR.385/26.04.2000;NU;null;527072;16 Martie     2001;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;Str. Bod Peter;;;;;13771848;210;9499;36922;68212;0;8465;59747;96669;0;0;0;96669;0;96669;0;52535;0;52535;0;0;0;0;0;0;0;0;0;0;0;0;0;90331;0;51429;0;38902;0;0;0;142866;0;103964;0;38902;0;0;0;0;;
2019;13771856;"COMPOSESORATUL ""FELSOCSERNATONI VILLANCSI KOZBIRTOKOSSAG";Cernat;Cernat;1014/A;08 Aprilie    2005;21 Aprilie    2005;;;067-367605;;;null;SENT.CIV. NR.382/26.04.2000;NU;null;527070;16 Martie     2001;INREGISTRAT;COVASNA;16-03-2001;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13771856;210;9499;34596;40153;0;30266;9887;44483;0;0;0;44483;0;44483;0;114477;0;114477;0;0;0;0;0;0;0;0;0;0;0;0;0;170580;0;51216;0;119364;0;0;0;285057;0;165693;0;119364;0;0;0;0;;
2019;13796141;"COMPOSESORATUL ""RAKOTTYAS"" KOZBIRTOKOSSAG";Foto≠;Foto≠;139;22 Februarie  2017;24 Februarie  2017;;;;;;null;SENT.CIV.NR.839/21.04.2000;NU;null;527097;27 Martie     2001;INREGISTRAT;COVASNA;31-12-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13796141;0;9499;0;175598;0;3600;171998;171998;0;0;0;171998;0;171998;0;91863;0;66250;0;25613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91863;0;66250;0;25613;0;0;0;0;;
2019;13799202;"COMPOSESORATUL UNIFICAT ""SZEMERJA ES GORGO"" KOZBIRTOKOSSAG";SfÉntu Gheorghe;K¢s K†roly;35;08 Februarie  2018;08 Februarie  2018;;;0721135169;;;null;SENT.CIV. NR.1074/12.05.2000;NU;null;520056;28 Martie     2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13799202;9609;9499;32014;520132;0;305008;-11729;20285;0;0;226853;20285;0;20285;0;13941;0;41691;0;0;0;27750;0;0;0;0;0;0;0;0;0;282112;0;167763;0;114349;0;0;0;296053;0;209454;0;86599;0;0;0;0;;
2019;13809578;"COMPOSESORATUL ""ALSOCSERNATONI SZEKELY KOZBIRTOKOSSAG""";Cernat;Cernat;468;01 Aprilie    2019;01 Aprilie    2019;;;067-367616;;;null;SENT.CIV.NR.384/26.04.2000;01-05-2019;null;527070;03 Aprilie    2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;13809578;9499;9499;56090;568110;0;160499;407611;463701;0;0;0;463701;0;463701;0;184606;0;247948;0;0;0;63342;0;0;0;0;0;0;0;0;0;147198;0;147198;0;0;0;0;0;331804;0;395146;0;0;0;63342;0;0;;
2019;13834393;COMPOSESORATUL JAHOROS;GhelinÓa;GhelinÓa;276;08 Martie     2019;12 Martie     2019;;;094564193;;;null;SENT.CIV. NR.365/25.04.2000;NU;null;527090;17 Aprilie    2001;INREGISTRAT;COVASNA;01-01-2001;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;13834393;210;9499;8266;144976;0;107287;37689;45955;0;0;0;45955;0;45955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5736;0;79897;0;0;0;74161;0;5736;0;79897;0;0;0;74161;0;0;;
2019;13834407;COMPOSESORATUL NAGYCSOPORT;GhelinÓa;GhelinÓa;731;17 Iunie      2015;17 Aprilie    2018;;;;;;null;SENT.CIV. NR.366/25.04.2000;01-08-2013;null;527090;17 Aprilie    2001;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-09-2013;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-01-2018;01-01-2018;01-01-2018;;;;;;13834407;9499;9499;177095;963055;0;77328;885727;1062822;74390;13780;0;974652;0;974652;705000;489776;0;489776;705000;0;0;0;0;0;0;0;0;0;0;0;0;340212;0;246391;0;93821;0;0;705000;829988;0;736167;705000;93821;0;0;1;0;;
2019;13858449;"COMPOSESORATUL ""HATOD SOMOS""";Olteni;Olteni;37;23 Ianuarie   2019;29 Ianuarie   2019;;;;;;null;SENT.CIV. NR.834/21.04.2000;01-01-2004;null;527036;02 Mai        2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;13858449;9499;9499;1281;192218;0;116806;75412;76693;0;0;0;76693;0;76693;0;243138;0;243138;0;0;0;0;0;0;0;0;0;0;0;0;0;555554;0;510535;0;45019;0;0;0;798692;0;753673;0;45019;0;0;0;5;;
2019;14181888;COMPOSESORATUL SATULUI BODOC;Bodoc;Bodoc;100;21 Mai        2019;21 Mai        2019;;;;;;null;NR.835/21.04.2001;01-04-2002;null;527035;19 Septembrie 2001;INREGISTRAT;COVASNA;01-01-2003;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-01-2018;01-01-2018;01-01-2018;;;;;;14181888;210;9499;31327;41784;0;2538;39246;70573;0;0;0;70573;0;70573;0;48089;0;48089;0;0;0;0;0;0;0;0;0;0;0;0;0;274599;0;301412;0;0;0;26813;0;322688;0;349501;0;0;0;26813;0;2;;
2019;14204248;COMPOSESORATUL Z∆LAN;Z«lan;Z«lan;127;21 Februarie  2019;21 Februarie  2019;;;0722433243;;;null;833 / 21-04-2000;NU;null;527037;01 Octombrie  2001;INREGISTRAT;COVASNA;01-01-2007;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;14204248;9499;9499;0;62975;0;8319;54656;54656;0;0;0;54656;0;54656;0;67138;0;67138;0;0;0;0;0;0;0;0;0;0;0;0;0;108787;0;142309;0;0;0;33522;0;175925;0;209447;0;0;0;33522;0;1;;
2019;14237148;"Composesoratul ""Komoll¢i Szacsvapataki Erdã Kîzb°rtokoss†g""";Reci;Reci;131;03 Mai        2005;19 Mai        2005;;;;;;null;1161 /2000;NU;null;527145;18 Octombrie  2001;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;14237148;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;14445327;"COMPOSESORATUL ""SECUILOR LIBER""";M«rcu≠a;M«rcu≠a;145;05 Mai        2005;06 Mai        2005;;;;;;null;477/2000;NU;null;527068;14 Februarie  2002;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;14445327;210;9499;20500;58351;0;2297;56054;76554;0;0;0;76554;0;76554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31044;0;22527;0;8517;0;0;0;31044;0;22527;0;8517;0;0;0;0;;
2019;14502929;COMPOSESORATUL DE PADURE - EGERPATAKI ERDO KOZBIRTOKOSSAG;Aninoasa;Aninoasa;30;25 Ianuarie   2016;17 Aprilie    2018;;;;;;null;NR.23/16.05.2000;NU;null;527146;11 Martie     2002;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2016;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;14502929;9499;9499;0;364598;0;109829;254769;254769;0;0;0;254769;0;254769;0;83110;0;83110;0;0;0;0;0;0;0;0;0;0;0;0;0;109561;0;57760;0;51801;0;0;0;192671;0;140870;0;51801;0;0;0;1;;
2019;14542028;COMPOSESORAT MAGHERUS;M«gheru≠;M«gheru≠;45;01 Februarie  2011;02 Ianuarie   2018;;;;;;null;746/2000;NU;null;527136;27 Martie     2002;INREGISTRAT;COVASNA;01-01-2004;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-01-2018;01-01-2018;01-01-2018;;;;;;14542028;210;9499;0;572918;0;50507;251976;251976;0;0;270435;251976;0;251976;47465;47465;21545;47465;25920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47465;47465;21545;47465;25920;0;0;0;12;0;;
2019;14562360;ASOCIATIA PROPRIETARILOR DE PADURE DIN COMUNA BELIN;Belin;Belin;390;03 Aprilie    2002;05 Aprilie    2002;;;;;;null;NR.20/22.03.2002;NU;null;527030;05 Aprilie    2002;INREGISTRAT;COVASNA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;14562360;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;14583591;"COMPOSESORATUL ""BOTA""";Zagon;Zagon;466;01 Iulie      2011;01 Iulie      2011;;;;;;null;NR.413/03.05.2000;NU;null;527185;16 Aprilie    2002;INREGISTRAT;COVASNA;01-01-2007;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;14583591;0;9499;22638;199728;0;203031;-3303;19335;0;0;0;19335;0;19335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
